Game no. 19003, scored 41, dcards: 1 complete and 2 incomplete totaling 3 for -7 points, took 150 turns (1.14 seconds)
Game no. 19723, scored 61, dcards: 2 complete and 1 incomplete totaling 3 for 3 points, took 137 turns (1.16 seconds)
Game no. 19724, scored 48, dcards: 2 complete and 1 incomplete totaling 3 for -4 points, took 150 turns (1.19 seconds)
Game no. 19725, scored 113, dcards: 2 complete and 1 incomplete totaling 3 for 19 points, took 168 turns (1.37 seconds)
Game no. 19726, scored 122, dcards: 3 complete and 0 incomplete totaling 3 for 34 points, took 161 turns (1.29 seconds)
Game no. 19727, scored 46, dcards: 2 complete and 1 incomplete totaling 3 for -4 points, took 153 turns (1.29 seconds)
Game no. 19728, scored 79, dcards: 2 complete and 0 incomplete totaling 2 for 20 points, took 153 turns (1.21 seconds)
Game no. 19729, scored 97, dcards: 3 complete and 0 incomplete totaling 3 for 48 points, took 153 turns (1.28 seconds)
Game no. 19730, scored 46, dcards: 2 complete and 1 incomplete totaling 3 for 5 points, took 160 turns (1.28 seconds)
Game no. 19731, scored 71, dcards: 1 complete and 2 incomplete totaling 3 for 3 points, took 145 turns (1.21 seconds)
Game no. 19732, scored 40, dcards: 1 complete and 2 incomplete totaling 3 for -6 points, took 147 turns (1.17 seconds)
Game no. 19733, scored 24, dcards: 0 complete and 3 incomplete totaling 3 for -33 points, took 141 turns (1.23 seconds)
Game no. 19734, scored 26, dcards: 0 complete and 3 incomplete totaling 3 for -24 points, took 164 turns (1.31 seconds)
Game no. 19735, scored 72, dcards: 3 complete and 0 incomplete totaling 3 for 27 points, took 153 turns (1.22 seconds)
Game no. 19736, scored 32, dcards: 1 complete and 2 incomplete totaling 3 for -22 points, took 157 turns (1.31 seconds)
Game no. 19737, scored 60, dcards: 1 complete and 2 incomplete totaling 3 for -2 points, took 157 turns (1.36 seconds)
Game no. 19738, scored 75, dcards: 2 complete and 1 incomplete totaling 3 for 11 points, took 153 turns (1.29 seconds)
Game no. 19739, scored 92, dcards: 3 complete and 0 incomplete totaling 3 for 31 points, took 151 turns (1.19 seconds)
Game no. 19740, scored 45, dcards: 1 complete and 2 incomplete totaling 3 for -15 points, took 153 turns (1.21 seconds)
Game no. 19741, scored 8, dcards: 0 complete and 3 incomplete totaling 3 for -30 points, took 149 turns (1.20 seconds)
Game no. 19742, scored 21, dcards: 1 complete and 2 incomplete totaling 3 for -25 points, took 151 turns (1.19 seconds)
Game no. 19743, scored 105, dcards: 3 complete and 0 incomplete totaling 3 for 52 points, took 145 turns (1.20 seconds)
Game no. 19744, scored 71, dcards: 2 complete and 1 incomplete totaling 3 for 12 points, took 166 turns (1.37 seconds)
Game no. 19745, scored 26, dcards: 1 complete and 2 incomplete totaling 3 for -22 points, took 153 turns (1.26 seconds)
Game no. 19746, scored -16, dcards: 0 complete and 3 incomplete totaling 3 for -47 points, took 133 turns (1.07 seconds)
Game no. 19747, scored 47, dcards: 2 complete and 1 incomplete totaling 3 for 1 points, took 146 turns (1.20 seconds)
Game no. 19748, scored 92, dcards: 3 complete and 1 incomplete totaling 4 for 30 points, took 152 turns (1.26 seconds)
Game no. 19749, scored 35, dcards: 2 complete and 1 incomplete totaling 3 for -5 points, took 157 turns (1.25 seconds)
Game no. 19750, scored 25, dcards: 1 complete and 2 incomplete totaling 3 for -22 points, took 156 turns (1.29 seconds)
Game no. 19751, scored 41, dcards: 1 complete and 2 incomplete totaling 3 for -18 points, took 151 turns (1.21 seconds)
Game no. 19752, scored 48, dcards: 2 complete and 1 incomplete totaling 3 for 2 points, took 147 turns (1.20 seconds)
Game no. 19753, scored 0, dcards: 0 complete and 3 incomplete totaling 3 for -39 points, took 157 turns (1.29 seconds)
Game no. 19754, scored 83, dcards: 3 complete and 0 incomplete totaling 3 for 20 points, took 146 turns (1.17 seconds)
Game no. 19755, scored 94, dcards: 2 complete and 1 incomplete totaling 3 for 17 points, took 147 turns (1.20 seconds)
Game no. 19756, scored 100, dcards: 2 complete and 0 incomplete totaling 2 for 17 points, took 151 turns (1.28 seconds)
Game no. 19757, scored 78, dcards: 2 complete and 0 incomplete totaling 2 for 14 points, took 145 turns (1.25 seconds)
Game no. 19758, scored -5, dcards: 0 complete and 3 incomplete totaling 3 for -42 points, took 156 turns (1.24 seconds)
Game no. 19759, scored 107, dcards: 3 complete and 0 incomplete totaling 3 for 37 points, took 165 turns (1.34 seconds)
Game no. 19760, scored 78, dcards: 2 complete and 1 incomplete totaling 3 for 23 points, took 137 turns (1.15 seconds)
Game no. 19761, scored 16, dcards: 0 complete and 3 incomplete totaling 3 for -32 points, took 156 turns (1.32 seconds)
Game no. 19762, scored 107, dcards: 2 complete and 0 incomplete totaling 2 for 28 points, took 157 turns (1.27 seconds)
Game no. 19763, scored 74, dcards: 3 complete and 0 incomplete totaling 3 for 23 points, took 142 turns (1.20 seconds)
Game no. 19764, scored -13, dcards: 0 complete and 3 incomplete totaling 3 for -54 points, took 152 turns (1.25 seconds)
Game no. 19765, scored 84, dcards: 2 complete and 1 incomplete totaling 3 for 27 points, took 162 turns (1.31 seconds)
Game no. 19766, scored 61, dcards: 2 complete and 1 incomplete totaling 3 for 13 points, took 165 turns (1.32 seconds)
Game no. 19767, scored 37, dcards: 1 complete and 2 incomplete totaling 3 for -4 points, took 151 turns (1.23 seconds)
Game no. 19768, scored 22, dcards: 1 complete and 3 incomplete totaling 4 for -15 points, took 143 turns (1.16 seconds)
Game no. 19769, scored 29, dcards: 1 complete and 2 incomplete totaling 3 for -11 points, took 149 turns (1.22 seconds)
Game no. 19770, scored 37, dcards: 0 complete and 3 incomplete totaling 3 for -27 points, took 166 turns (1.40 seconds)
Game no. 19771, scored 23, dcards: 1 complete and 2 incomplete totaling 3 for -21 points, took 146 turns (1.22 seconds)
Game no. 19772, scored 86, dcards: 2 complete and 0 incomplete totaling 2 for 17 points, took 149 turns (1.23 seconds)
Game no. 19773, scored -5, dcards: 0 complete and 3 incomplete totaling 3 for -30 points, took 154 turns (1.25 seconds)
Game no. 19774, scored 61, dcards: 2 complete and 1 incomplete totaling 3 for 9 points, took 159 turns (1.30 seconds)
Game no. 19775, scored 9, dcards: 0 complete and 3 incomplete totaling 3 for -36 points, took 163 turns (1.36 seconds)
Game no. 19776, scored 29, dcards: 1 complete and 2 incomplete totaling 3 for -7 points, took 157 turns (1.26 seconds)
Game no. 19777, scored 41, dcards: 0 complete and 2 incomplete totaling 2 for -19 points, took 149 turns (1.20 seconds)
Game no. 19778, scored 40, dcards: 1 complete and 1 incomplete totaling 2 for 1 points, took 158 turns (1.25 seconds)
Game no. 19779, scored 98, dcards: 3 complete and 0 incomplete totaling 3 for 29 points, took 162 turns (1.34 seconds)
Game no. 19780, scored 87, dcards: 2 complete and 0 incomplete totaling 2 for 19 points, took 153 turns (1.28 seconds)
Game no. 19781, scored 89, dcards: 4 complete and 0 incomplete totaling 4 for 40 points, took 153 turns (1.29 seconds)
Game no. 19782, scored 61, dcards: 2 complete and 1 incomplete totaling 3 for 7 points, took 156 turns (1.31 seconds)
Game no. 19783, scored 14, dcards: 0 complete and 3 incomplete totaling 3 for -37 points, took 130 turns (1.11 seconds)
Game no. 19784, scored 82, dcards: 3 complete and 0 incomplete totaling 3 for 21 points, took 145 turns (1.14 seconds)
Game no. 19785, scored 68, dcards: 3 complete and 1 incomplete totaling 4 for 17 points, took 139 turns (1.17 seconds)
Game no. 19786, scored 63, dcards: 2 complete and 1 incomplete totaling 3 for 16 points, took 149 turns (1.19 seconds)
Game no. 19787, scored 72, dcards: 3 complete and 0 incomplete totaling 3 for 25 points, took 145 turns (1.25 seconds)
Game no. 19788, scored 126, dcards: 3 complete and 0 incomplete totaling 3 for 37 points, took 159 turns (1.29 seconds)
Game no. 19789, scored 97, dcards: 3 complete and 0 incomplete totaling 3 for 35 points, took 152 turns (1.22 seconds)
Game no. 19790, scored 95, dcards: 4 complete and 0 incomplete totaling 4 for 33 points, took 162 turns (1.37 seconds)
Game no. 19791, scored 86, dcards: 3 complete and 0 incomplete totaling 3 for 37 points, took 134 turns (1.18 seconds)
Game no. 19792, scored 1, dcards: 0 complete and 3 incomplete totaling 3 for -44 points, took 150 turns (1.25 seconds)
Game no. 19793, scored 68, dcards: 2 complete and 1 incomplete totaling 3 for -8 points, took 168 turns (1.34 seconds)
Game no. 19794, scored 3, dcards: 0 complete and 3 incomplete totaling 3 for -35 points, took 139 turns (1.17 seconds)
Game no. 19795, scored 19, dcards: 1 complete and 2 incomplete totaling 3 for -25 points, took 150 turns (1.24 seconds)
Game no. 19796, scored 23, dcards: 1 complete and 2 incomplete totaling 3 for -8 points, took 138 turns (1.11 seconds)
Game no. 19797, scored -1, dcards: 0 complete and 3 incomplete totaling 3 for -41 points, took 151 turns (1.23 seconds)
Game no. 19798, scored 46, dcards: 2 complete and 1 incomplete totaling 3 for 0 points, took 169 turns (1.40 seconds)
Game no. 19799, scored 48, dcards: 1 complete and 1 incomplete totaling 2 for 2 points, took 150 turns (1.17 seconds)
Game no. 19800, scored -6, dcards: 0 complete and 3 incomplete totaling 3 for -46 points, took 142 turns (1.20 seconds)
Game no. 19801, scored 11, dcards: 0 complete and 3 incomplete totaling 3 for -42 points, took 152 turns (1.25 seconds)
Game no. 19802, scored 58, dcards: 2 complete and 1 incomplete totaling 3 for 15 points, took 151 turns (1.33 seconds)
Game no. 19803, scored 35, dcards: 1 complete and 2 incomplete totaling 3 for -24 points, took 169 turns (1.37 seconds)
Game no. 19804, scored 26, dcards: 1 complete and 1 incomplete totaling 2 for -18 points, took 158 turns (1.24 seconds)
Game no. 19805, scored 55, dcards: 2 complete and 1 incomplete totaling 3 for 6 points, took 151 turns (1.24 seconds)
Game no. 19806, scored 86, dcards: 2 complete and 0 incomplete totaling 2 for 28 points, took 156 turns (1.21 seconds)
Game no. 19807, scored 2, dcards: 0 complete and 3 incomplete totaling 3 for -31 points, took 152 turns (1.20 seconds)
Game no. 19808, scored 17, dcards: 0 complete and 3 incomplete totaling 3 for -33 points, took 150 turns (1.25 seconds)
Game no. 19809, scored 12, dcards: 0 complete and 3 incomplete totaling 3 for -31 points, took 151 turns (1.30 seconds)
Game no. 19810, scored 70, dcards: 2 complete and 1 incomplete totaling 3 for 11 points, took 144 turns (1.22 seconds)
Game no. 19811, scored 14, dcards: 0 complete and 3 incomplete totaling 3 for -35 points, took 140 turns (1.18 seconds)
Game no. 19812, scored 12, dcards: 0 complete and 3 incomplete totaling 3 for -35 points, took 172 turns (1.39 seconds)
Game no. 19813, scored 81, dcards: 2 complete and 1 incomplete totaling 3 for 17 points, took 132 turns (1.13 seconds)
Game no. 19814, scored 18, dcards: 1 complete and 2 incomplete totaling 3 for -27 points, took 140 turns (1.20 seconds)
Game no. 19815, scored 42, dcards: 1 complete and 2 incomplete totaling 3 for -20 points, took 152 turns (1.27 seconds)
Game no. 19816, scored 78, dcards: 3 complete and 0 incomplete totaling 3 for 27 points, took 163 turns (1.37 seconds)
Game no. 19817, scored 42, dcards: 1 complete and 2 incomplete totaling 3 for 2 points, took 129 turns (1.06 seconds)
Game no. 19818, scored 57, dcards: 3 complete and 0 incomplete totaling 3 for 24 points, took 137 turns (1.09 seconds)
Game no. 19819, scored 70, dcards: 3 complete and 0 incomplete totaling 3 for 27 points, took 155 turns (1.28 seconds)
Game no. 19820, scored 0, dcards: 0 complete and 3 incomplete totaling 3 for -41 points, took 146 turns (1.23 seconds)
Game no. 19821, scored 73, dcards: 4 complete and 1 incomplete totaling 5 for 26 points, took 150 turns (1.24 seconds)
Game no. 19822, scored 62, dcards: 3 complete and 0 incomplete totaling 3 for 27 points, took 141 turns (1.14 seconds)
Game no. 19823, scored 107, dcards: 3 complete and 0 incomplete totaling 3 for 32 points, took 146 turns (1.24 seconds)
Game no. 19824, scored 105, dcards: 3 complete and 0 incomplete totaling 3 for 33 points, took 158 turns (1.26 seconds)
Game no. 19825, scored 90, dcards: 3 complete and 0 incomplete totaling 3 for 28 points, took 153 turns (1.28 seconds)
Game no. 19826, scored 68, dcards: 2 complete and 1 incomplete totaling 3 for 14 points, took 154 turns (1.32 seconds)
Game no. 19827, scored 35, dcards: 1 complete and 1 incomplete totaling 2 for -9 points, took 135 turns (1.08 seconds)
Game no. 19828, scored 3, dcards: 0 complete and 3 incomplete totaling 3 for -48 points, took 148 turns (1.17 seconds)
Game no. 19829, scored 110, dcards: 3 complete and 0 incomplete totaling 3 for 37 points, took 155 turns (1.32 seconds)
Game no. 19830, scored 90, dcards: 3 complete and 0 incomplete totaling 3 for 42 points, took 149 turns (1.24 seconds)
Game no. 19831, scored 103, dcards: 3 complete and 0 incomplete totaling 3 for 32 points, took 144 turns (1.20 seconds)
Game no. 19832, scored 5, dcards: 0 complete and 3 incomplete totaling 3 for -44 points, took 156 turns (1.31 seconds)
Game no. 19833, scored 74, dcards: 3 complete and 0 incomplete totaling 3 for 24 points, took 143 turns (1.14 seconds)
Game no. 19834, scored 54, dcards: 1 complete and 2 incomplete totaling 3 for -5 points, took 143 turns (1.17 seconds)
Game no. 19835, scored 37, dcards: 2 complete and 2 incomplete totaling 4 for -3 points, took 147 turns (1.21 seconds)
Game no. 19836, scored 102, dcards: 3 complete and 0 incomplete totaling 3 for 39 points, took 146 turns (1.25 seconds)
Game no. 19837, scored 102, dcards: 3 complete and 0 incomplete totaling 3 for 26 points, took 162 turns (1.32 seconds)
Game no. 19838, scored 5, dcards: 0 complete and 3 incomplete totaling 3 for -45 points, took 160 turns (1.28 seconds)
Game no. 19839, scored 78, dcards: 3 complete and 0 incomplete totaling 3 for 30 points, took 161 turns (1.25 seconds)
Game no. 19840, scored 8, dcards: 0 complete and 3 incomplete totaling 3 for -38 points, took 153 turns (1.25 seconds)
Game no. 19841, scored 48, dcards: 2 complete and 1 incomplete totaling 3 for 11 points, took 144 turns (1.17 seconds)
Game no. 19842, scored 107, dcards: 3 complete and 0 incomplete totaling 3 for 34 points, took 162 turns (1.29 seconds)
Game no. 19843, scored 57, dcards: 2 complete and 0 incomplete totaling 2 for 16 points, took 144 turns (1.11 seconds)
Game no. 19844, scored 30, dcards: 1 complete and 2 incomplete totaling 3 for -7 points, took 147 turns (1.16 seconds)
Game no. 19845, scored 115, dcards: 3 complete and 0 incomplete totaling 3 for 47 points, took 161 turns (1.29 seconds)
Game no. 19846, scored 26, dcards: 0 complete and 3 incomplete totaling 3 for -36 points, took 155 turns (1.29 seconds)
Game no. 19847, scored 32, dcards: 1 complete and 2 incomplete totaling 3 for -15 points, took 167 turns (1.33 seconds)
Game no. 19848, scored 51, dcards: 1 complete and 2 incomplete totaling 3 for -10 points, took 149 turns (1.26 seconds)
Game no. 19849, scored -6, dcards: 0 complete and 3 incomplete totaling 3 for -48 points, took 143 turns (1.19 seconds)
Game no. 19850, scored 64, dcards: 2 complete and 1 incomplete totaling 3 for 9 points, took 155 turns (1.25 seconds)
Game no. 19851, scored 96, dcards: 3 complete and 0 incomplete totaling 3 for 25 points, took 149 turns (1.22 seconds)
Game no. 19852, scored -4, dcards: 0 complete and 3 incomplete totaling 3 for -35 points, took 145 turns (1.17 seconds)
Game no. 19853, scored 73, dcards: 1 complete and 2 incomplete totaling 3 for -5 points, took 148 turns (1.24 seconds)
Game no. 19854, scored 114, dcards: 3 complete and 0 incomplete totaling 3 for 47 points, took 141 turns (1.17 seconds)
Game no. 19855, scored 88, dcards: 2 complete and 1 incomplete totaling 3 for 25 points, took 146 turns (1.23 seconds)
Game no. 19856, scored 123, dcards: 5 complete and 0 incomplete totaling 5 for 64 points, took 165 turns (1.34 seconds)
Game no. 19857, scored -7, dcards: 0 complete and 3 incomplete totaling 3 for -38 points, took 135 turns (1.13 seconds)
Game no. 19858, scored 50, dcards: 2 complete and 2 incomplete totaling 4 for 5 points, took 146 turns (1.21 seconds)
Game no. 19859, scored 14, dcards: 0 complete and 2 incomplete totaling 2 for -22 points, took 140 turns (1.09 seconds)
Game no. 19860, scored 6, dcards: 0 complete and 2 incomplete totaling 2 for -30 points, took 142 turns (1.12 seconds)
Game no. 19861, scored 104, dcards: 6 complete and 0 incomplete totaling 6 for 48 points, took 171 turns (1.48 seconds)
Game no. 19862, scored 66, dcards: 2 complete and 1 incomplete totaling 3 for 17 points, took 161 turns (1.32 seconds)
Game no. 19863, scored -9, dcards: 0 complete and 3 incomplete totaling 3 for -40 points, took 145 turns (1.23 seconds)
Game no. 19864, scored 110, dcards: 4 complete and 0 incomplete totaling 4 for 41 points, took 152 turns (1.28 seconds)
Game no. 19865, scored 17, dcards: 1 complete and 2 incomplete totaling 3 for -28 points, took 155 turns (1.29 seconds)
Game no. 19866, scored 107, dcards: 3 complete and 1 incomplete totaling 4 for 26 points, took 156 turns (1.35 seconds)
Game no. 19867, scored 41, dcards: 1 complete and 1 incomplete totaling 2 for 4 points, took 146 turns (1.21 seconds)
Game no. 19868, scored 99, dcards: 4 complete and 0 incomplete totaling 4 for 34 points, took 161 turns (1.41 seconds)
Game no. 19869, scored 82, dcards: 3 complete and 0 incomplete totaling 3 for 23 points, took 145 turns (1.17 seconds)
Game no. 19870, scored 59, dcards: 2 complete and 1 incomplete totaling 3 for 13 points, took 153 turns (1.24 seconds)
Game no. 19871, scored 12, dcards: 0 complete and 3 incomplete totaling 3 for -23 points, took 153 turns (1.26 seconds)
Game no. 19872, scored 43, dcards: 2 complete and 1 incomplete totaling 3 for 1 points, took 137 turns (1.12 seconds)
Game no. 19873, scored 43, dcards: 1 complete and 2 incomplete totaling 3 for -7 points, took 151 turns (1.26 seconds)
Game no. 19874, scored 73, dcards: 2 complete and 0 incomplete totaling 2 for 14 points, took 148 turns (1.19 seconds)
Game no. 19875, scored 0, dcards: 0 complete and 3 incomplete totaling 3 for -34 points, took 155 turns (1.31 seconds)
Game no. 19876, scored 51, dcards: 1 complete and 2 incomplete totaling 3 for -3 points, took 145 turns (1.16 seconds)
Game no. 19877, scored 26, dcards: 0 complete and 2 incomplete totaling 2 for -18 points, took 164 turns (1.26 seconds)
Game no. 19878, scored 40, dcards: 1 complete and 1 incomplete totaling 2 for 2 points, took 148 turns (1.17 seconds)
Game no. 19879, scored 80, dcards: 3 complete and 0 incomplete totaling 3 for 16 points, took 156 turns (1.28 seconds)
Game no. 19880, scored 9, dcards: 0 complete and 3 incomplete totaling 3 for -23 points, took 140 turns (1.11 seconds)
Game no. 19881, scored 4, dcards: 0 complete and 2 incomplete totaling 2 for -30 points, took 149 turns (1.15 seconds)
Game no. 19882, scored 35, dcards: 0 complete and 3 incomplete totaling 3 for -35 points, took 151 turns (1.26 seconds)
Game no. 19883, scored 13, dcards: 0 complete and 3 incomplete totaling 3 for -35 points, took 148 turns (1.20 seconds)
Game no. 19884, scored 19, dcards: 1 complete and 2 incomplete totaling 3 for -16 points, took 142 turns (1.15 seconds)
Game no. 19885, scored 29, dcards: 1 complete and 2 incomplete totaling 3 for -9 points, took 149 turns (1.14 seconds)
Game no. 19886, scored 38, dcards: 1 complete and 2 incomplete totaling 3 for -8 points, took 148 turns (1.25 seconds)
Game no. 19887, scored 17, dcards: 0 complete and 2 incomplete totaling 2 for -22 points, took 141 turns (1.14 seconds)
Game no. 19888, scored 101, dcards: 2 complete and 1 incomplete totaling 3 for 17 points, took 165 turns (1.11 seconds)
Game no. 19889, scored 54, dcards: 1 complete and 2 incomplete totaling 3 for -24 points, took 161 turns (1.05 seconds)
Game no. 19890, scored 19, dcards: 1 complete and 2 incomplete totaling 3 for -24 points, took 152 turns (0.98 seconds)
Game no. 19891, scored 16, dcards: 0 complete and 2 incomplete totaling 2 for -14 points, took 145 turns (0.94 seconds)
Game no. 19892, scored 39, dcards: 1 complete and 2 incomplete totaling 3 for -5 points, took 156 turns (1.02 seconds)
Game no. 19893, scored 67, dcards: 1 complete and 2 incomplete totaling 3 for 4 points, took 145 turns (0.97 seconds)
Game no. 19894, scored 49, dcards: 2 complete and 1 incomplete totaling 3 for -2 points, took 148 turns (1.00 seconds)
Game no. 19895, scored 27, dcards: 0 complete and 3 incomplete totaling 3 for -40 points, took 148 turns (1.01 seconds)
Game no. 19896, scored 63, dcards: 2 complete and 1 incomplete totaling 3 for 10 points, took 158 turns (1.02 seconds)
Game no. 19897, scored -2, dcards: 0 complete and 3 incomplete totaling 3 for -39 points, took 155 turns (1.00 seconds)
Game no. 19898, scored 51, dcards: 1 complete and 2 incomplete totaling 3 for -3 points, took 146 turns (0.97 seconds)
Game no. 19899, scored 25, dcards: 1 complete and 2 incomplete totaling 3 for -7 points, took 130 turns (0.87 seconds)
Game no. 19900, scored 29, dcards: 1 complete and 2 incomplete totaling 3 for -11 points, took 142 turns (0.95 seconds)
Game no. 19901, scored -1, dcards: 0 complete and 3 incomplete totaling 3 for -39 points, took 166 turns (1.09 seconds)
Game no. 19902, scored -7, dcards: 0 complete and 3 incomplete totaling 3 for -45 points, took 139 turns (0.88 seconds)
Game no. 19903, scored 49, dcards: 2 complete and 1 incomplete totaling 3 for 8 points, took 146 turns (0.95 seconds)
Game no. 19904, scored -5, dcards: 0 complete and 3 incomplete totaling 3 for -39 points, took 142 turns (0.92 seconds)
Game no. 19905, scored -9, dcards: 0 complete and 3 incomplete totaling 3 for -38 points, took 132 turns (0.84 seconds)
Game no. 19906, scored 8, dcards: 0 complete and 3 incomplete totaling 3 for -41 points, took 157 turns (1.10 seconds)
Game no. 19907, scored 78, dcards: 2 complete and 1 incomplete totaling 3 for 18 points, took 148 turns (1.01 seconds)
Game no. 19908, scored 24, dcards: 1 complete and 2 incomplete totaling 3 for -20 points, took 147 turns (0.96 seconds)
Game no. 19909, scored 72, dcards: 2 complete and 1 incomplete totaling 3 for 14 points, took 158 turns (1.03 seconds)
Game no. 19910, scored 16, dcards: 0 complete and 3 incomplete totaling 3 for -28 points, took 157 turns (1.00 seconds)
Game no. 19911, scored 62, dcards: 1 complete and 2 incomplete totaling 3 for -9 points, took 161 turns (1.09 seconds)
Game no. 19912, scored 22, dcards: 1 complete and 2 incomplete totaling 3 for -18 points, took 148 turns (0.93 seconds)
Game no. 19913, scored 17, dcards: 1 complete and 2 incomplete totaling 3 for -25 points, took 151 turns (0.93 seconds)
Game no. 19914, scored 39, dcards: 2 complete and 1 incomplete totaling 3 for -3 points, took 149 turns (0.98 seconds)
Game no. 19915, scored 11, dcards: 0 complete and 3 incomplete totaling 3 for -30 points, took 148 turns (0.96 seconds)
Game no. 19916, scored 16, dcards: 0 complete and 3 incomplete totaling 3 for -29 points, took 154 turns (1.00 seconds)
Game no. 19917, scored 91, dcards: 3 complete and 0 incomplete totaling 3 for 32 points, took 166 turns (1.07 seconds)
Game no. 19918, scored 52, dcards: 2 complete and 1 incomplete totaling 3 for 4 points, took 141 turns (0.94 seconds)
Game no. 19919, scored 102, dcards: 5 complete and 0 incomplete totaling 5 for 48 points, took 160 turns (1.07 seconds)
Game no. 19920, scored -1, dcards: 0 complete and 3 incomplete totaling 3 for -37 points, took 146 turns (0.91 seconds)
Game no. 19921, scored 108, dcards: 2 complete and 0 incomplete totaling 2 for 27 points, took 158 turns (0.94 seconds)
Game no. 19922, scored 25, dcards: 1 complete and 2 incomplete totaling 3 for -23 points, took 139 turns (0.91 seconds)
Game no. 19923, scored 62, dcards: 1 complete and 2 incomplete totaling 3 for 0 points, took 152 turns (1.01 seconds)
Game no. 19924, scored 10, dcards: 0 complete and 2 incomplete totaling 2 for -31 points, took 149 turns (0.92 seconds)
Game no. 19925, scored 25, dcards: 1 complete and 2 incomplete totaling 3 for -19 points, took 151 turns (0.97 seconds)
Game no. 19926, scored 14, dcards: 1 complete and 2 incomplete totaling 3 for -18 points, took 144 turns (0.92 seconds)
Game no. 19927, scored 69, dcards: 2 complete and 0 incomplete totaling 2 for 19 points, took 138 turns (0.86 seconds)
Game no. 19928, scored 90, dcards: 3 complete and 0 incomplete totaling 3 for 23 points, took 159 turns (0.98 seconds)
Game no. 19929, scored 23, dcards: 1 complete and 2 incomplete totaling 3 for -24 points, took 168 turns (1.07 seconds)
Game no. 19930, scored 83, dcards: 2 complete and 0 incomplete totaling 2 for 13 points, took 158 turns (0.98 seconds)
Game no. 19931, scored 74, dcards: 2 complete and 1 incomplete totaling 3 for 11 points, took 148 turns (0.92 seconds)
Game no. 19932, scored 20, dcards: 0 complete and 3 incomplete totaling 3 for -39 points, took 169 turns (1.07 seconds)
Game no. 19933, scored 10, dcards: 0 complete and 3 incomplete totaling 3 for -31 points, took 153 turns (0.96 seconds)
Game no. 19934, scored 3, dcards: 0 complete and 3 incomplete totaling 3 for -50 points, took 178 turns (1.11 seconds)
Game no. 19935, scored 31, dcards: 0 complete and 3 incomplete totaling 3 for -48 points, took 156 turns (1.04 seconds)
Game no. 19936, scored 67, dcards: 3 complete and 0 incomplete totaling 3 for 25 points, took 154 turns (0.99 seconds)
Game no. 19937, scored 66, dcards: 1 complete and 2 incomplete totaling 3 for -9 points, took 152 turns (1.02 seconds)
Game no. 19938, scored 96, dcards: 1 complete and 2 incomplete totaling 3 for -3 points, took 155 turns (1.06 seconds)
Game no. 19939, scored 20, dcards: 0 complete and 3 incomplete totaling 3 for -31 points, took 155 turns (0.99 seconds)
Game no. 19940, scored 97, dcards: 3 complete and 1 incomplete totaling 4 for 32 points, took 158 turns (1.07 seconds)
Game no. 19941, scored 59, dcards: 3 complete and 1 incomplete totaling 4 for 14 points, took 150 turns (0.99 seconds)
Game no. 19942, scored 78, dcards: 2 complete and 1 incomplete totaling 3 for 18 points, took 147 turns (0.99 seconds)
Game no. 19943, scored 90, dcards: 2 complete and 1 incomplete totaling 3 for 21 points, took 156 turns (1.01 seconds)
Game no. 19944, scored 86, dcards: 1 complete and 2 incomplete totaling 3 for -4 points, took 138 turns (0.95 seconds)
Game no. 19945, scored 38, dcards: 1 complete and 2 incomplete totaling 3 for -17 points, took 148 turns (0.93 seconds)
Game no. 19946, scored 27, dcards: 0 complete and 3 incomplete totaling 3 for -39 points, took 148 turns (0.97 seconds)
Game no. 19947, scored 21, dcards: 0 complete and 3 incomplete totaling 3 for -25 points, took 150 turns (0.92 seconds)
Game no. 19948, scored 22, dcards: 1 complete and 2 incomplete totaling 3 for -18 points, took 135 turns (0.87 seconds)
Game no. 19949, scored 18, dcards: 0 complete and 3 incomplete totaling 3 for -42 points, took 149 turns (1.00 seconds)
Game no. 19950, scored 61, dcards: 2 complete and 1 incomplete totaling 3 for 10 points, took 144 turns (0.92 seconds)
Game no. 19951, scored 13, dcards: 0 complete and 3 incomplete totaling 3 for -32 points, took 157 turns (1.01 seconds)
Game no. 19952, scored -9, dcards: 0 complete and 3 incomplete totaling 3 for -41 points, took 154 turns (0.93 seconds)
Game no. 19953, scored 39, dcards: 1 complete and 2 incomplete totaling 3 for -3 points, took 149 turns (0.93 seconds)
Game no. 19954, scored 64, dcards: 2 complete and 1 incomplete totaling 3 for 8 points, took 159 turns (1.00 seconds)
Game no. 19955, scored 90, dcards: 3 complete and 0 incomplete totaling 3 for 28 points, took 148 turns (0.94 seconds)
Game no. 19956, scored 67, dcards: 1 complete and 1 incomplete totaling 2 for 3 points, took 139 turns (0.90 seconds)
Game no. 19957, scored 88, dcards: 2 complete and 1 incomplete totaling 3 for 18 points, took 149 turns (0.94 seconds)
Game no. 19958, scored 39, dcards: 1 complete and 2 incomplete totaling 3 for -13 points, took 149 turns (0.94 seconds)
Game no. 19959, scored 12, dcards: 1 complete and 2 incomplete totaling 3 for -29 points, took 147 turns (0.92 seconds)
Game no. 19960, scored 16, dcards: 0 complete and 3 incomplete totaling 3 for -33 points, took 151 turns (0.96 seconds)
Game no. 19961, scored 14, dcards: 0 complete and 3 incomplete totaling 3 for -40 points, took 154 turns (0.97 seconds)
Game no. 19962, scored 97, dcards: 2 complete and 0 incomplete totaling 2 for 29 points, took 157 turns (1.00 seconds)
